claim,page_citation,claim_label
"John McCain đã bỏ phiếu chống lại việc thành lập một kỳ nghỉ quốc gia để vinh danh Tiến sĩ Martin Luther King, Jr.","MoveOn.org, Mười điều cần biết về McCain, ngày 4 tháng 4 năm 2008",1
"John McCain đã bỏ phiếu chống lại việc thành lập một kỳ nghỉ quốc gia để vinh danh Tiến sĩ Martin Luther King, Jr.","Thư viện Quốc hội, Một dự luật sửa đổi tước hiệu 5, Bộ luật Hoa Kỳ, để sinh nhật ngày lễ Martin Luther King, Jr., một ngày lễ pháp lý, trở thành luật ngày 2 tháng 11 năm 1983",1
"John McCain đã bỏ phiếu chống lại việc thành lập một kỳ nghỉ quốc gia để vinh danh Tiến sĩ Martin Luther King, Jr.","YouTube.com, Video về bài phát biểu của John McCain tại Memphis, ngày 4 tháng 4 năm 2008",1
"John McCain đã bỏ phiếu chống lại việc thành lập một kỳ nghỉ quốc gia để vinh danh Tiến sĩ Martin Luther King, Jr.","Trang web chiến dịch John McCain, Văn bản của bài phát biểu của John McCain, ngày 4 tháng 4 năm 2008",1
"John McCain đã bỏ phiếu chống lại việc thành lập một kỳ nghỉ quốc gia để vinh danh Tiến sĩ Martin Luther King, Jr.","Hội nghị lãnh đạo về quyền công dân, phiếu ghi điểm biểu quyết",1
"John McCain đã bỏ phiếu chống lại việc thành lập một kỳ nghỉ quốc gia để vinh danh Tiến sĩ Martin Luther King, Jr.","Liên minh Tự do Dân sự Hoa Kỳ, Scorecard Quốc hội",1
McCain phản đối quyền lựa chọn của phụ nữ.,"Trang web của chiến dịch John McCain, Nhân phẩm và tính chất thiêng liêng của cuộc sống: Overturning Roe vs. Wade, truy cập vào ngày 8 tháng 4 năm 2008",1
McCain phản đối quyền lựa chọn của phụ nữ.,"MSNBC.com, McCain nói Roe vs. Wade sẽ bị lật đổ, ngày 18 tháng 2 năm 2007",1
John McCain nói rằng sẽ ổn nếu anh ta dành hàng ngàn năm tới ở Iraq.,YouTube Có Chúng tôi có thể quay video về Barack Obama,1
John McCain nói rằng sẽ ổn nếu anh ta dành hàng ngàn năm tới ở Iraq.,VoteVets.org,1
John McCain nói rằng sẽ ổn nếu anh ta dành hàng ngàn năm tới ở Iraq.,"New York Times, bảng điểm tranh luận dân chủ, Cleveland, ngày 26 tháng 2 năm 2008",1
John McCain nói rằng sẽ ổn nếu anh ta dành hàng ngàn năm tới ở Iraq.,"YouTube, tòa thị chính McCain, Derry, N.H., ngày 3 tháng 1 năm 2008",1
John McCain nói rằng sẽ ổn nếu anh ta dành hàng ngàn năm tới ở Iraq.,"CBS News, đối mặt với bảng điểm quốc gia, ngày 6 tháng 1 năm 2008",1
John McCain nói rằng sẽ ổn nếu anh ta dành hàng ngàn năm tới ở Iraq.,"Dịch vụ Tin tức Liên bang, Good Morning America Phỏng vấn John McCain, ngày 9 tháng 1 năm 2008",1
John McCain nói rằng sẽ ổn nếu anh ta dành hàng ngàn năm tới ở Iraq.,"Phỏng vấn Randy Scheunemann, Giám đốc Chính sách đối ngoại và An ninh Quốc gia, chiến dịch McCain, ngày 3 tháng 3 năm 2008",1
